endpoint,task_type,seed,outer_fold,inner_fold,split_regime,outer_split_type,inner_split_type,train_n,validation_n,test_n,train_scaffold_n,validation_scaffold_n,test_scaffold_n,group_definition,train_group_n,validation_group_n,test_group_n,target_mean,target_sd,target_range,train_target_mean,train_target_sd,train_target_min,train_target_max,train_target_range,validation_target_mean,validation_target_sd,validation_target_min,validation_target_max,validation_target_range,test_target_mean,test_target_sd,test_target_min,test_target_max,test_target_range,outer_split_hash,split_hash,no_scaffold_overlap,no_group_overlap,max_train_validation_tanimoto,max_train_test_tanimoto,max_validation_test_tanimoto
bace,classification,83,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,585,367,561,316,167,192,Bemis-Murcko scaffold,316,167,192,0.4866310160427807,0.5002673082254571,1.0,0.4358974358974359,0.4962982039770156,0.0,1.0,1.0,0.444141689373297,0.4975483737696808,0.0,1.0,1.0,0.4866310160427807,0.5002673082254571,0.0,1.0,1.0,b2b7097ba17795f2c005e8bb3a6b3652c3b4d86cde825e0d7a0ae1a14f24d07c,2b98c5b579958fe3cca5fa854f41f374445b1875acc16a91735b2643a458226b,True,True,,,
bace,classification,83,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,687,265,561,325,158,192,Bemis-Murcko scaffold,325,158,192,0.4866310160427807,0.5002673082254571,1.0,0.4395924308588064,0.4966991420637659,0.0,1.0,1.0,0.4377358490566038,0.4970467385095766,0.0,1.0,1.0,0.4866310160427807,0.5002673082254571,0.0,1.0,1.0,b2b7097ba17795f2c005e8bb3a6b3652c3b4d86cde825e0d7a0ae1a14f24d07c,3b81fa556b559e1ec709b1d47bdd3bc13c1fbfc801b6a056b53d280740280b2a,True,True,,,
bace,classification,83,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,678,310,525,319,108,248,Bemis-Murcko scaffold,319,108,248,0.459047619047619,0.4987953499815464,1.0,0.4321533923303834,0.4957411771207372,0.0,1.0,1.0,0.5064516129032258,0.5007667156235072,0.0,1.0,1.0,0.459047619047619,0.4987953499815464,0.0,1.0,1.0,8a51e8751ebd0f575cf20eb586bb1437be76b9bf3306bf7c2cb4dd1a9fb38300,b75e351a1ea3fa0915eef2c8da3d83a3b25c29e3ee1b7fa589d4cb095ba92e11,True,True,,,
bace,classification,83,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,646,342,525,267,160,248,Bemis-Murcko scaffold,267,160,248,0.459047619047619,0.4987953499815464,1.0,0.4721362229102167,0.4996098509036576,0.0,1.0,1.0,0.4239766081871345,0.494910732235929,0.0,1.0,1.0,0.459047619047619,0.4987953499815464,0.0,1.0,1.0,8a51e8751ebd0f575cf20eb586bb1437be76b9bf3306bf7c2cb4dd1a9fb38300,421905b5b64420dad9a9a75fde17a07ea7fe82a32a552ca3e44e84421d99a2e0,True,True,,,
bace,classification,83,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,652,336,525,268,159,248,Bemis-Murcko scaffold,268,159,248,0.459047619047619,0.4987953499815464,1.0,0.4631901840490797,0.4990260320579962,0.0,1.0,1.0,0.4404761904761904,0.497184682373299,0.0,1.0,1.0,0.459047619047619,0.4987953499815464,0.0,1.0,1.0,8a51e8751ebd0f575cf20eb586bb1437be76b9bf3306bf7c2cb4dd1a9fb38300,753f24afe98ce674fcd193fa3db766a27483cd9fce68e5d001d6e091757bef04,True,True,,,
bace,classification,83,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,797,289,427,324,116,235,Bemis-Murcko scaffold,324,116,235,0.414519906323185,0.4932168446266463,1.0,0.4843161856963613,0.500067774704585,0.0,1.0,1.0,0.4429065743944637,0.4975912760960597,0.0,1.0,1.0,0.414519906323185,0.4932168446266463,0.0,1.0,1.0,885b4dacf91a8d033bdc981eaf501f8d542ebee8ac32e720c14e45fdc2f58d2e,d033b98f057625784a20ae41d61413cc840e00c9aec920aa77e339c89e2c9aa9,True,True,,,
bace,classification,83,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,695,391,427,273,167,235,Bemis-Murcko scaffold,273,167,235,0.414519906323185,0.4932168446266463,1.0,0.4834532374100719,0.5000860332758199,0.0,1.0,1.0,0.4552429667519181,0.498630822579238,0.0,1.0,1.0,0.414519906323185,0.4932168446266463,0.0,1.0,1.0,885b4dacf91a8d033bdc981eaf501f8d542ebee8ac32e720c14e45fdc2f58d2e,8f36237308c57f2cff73e6c9f1ebf5364228c8d966b4d2a8f89f9fb97a0c4f78,True,True,,,
bace,classification,83,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,680,406,427,283,157,235,Bemis-Murcko scaffold,283,157,235,0.414519906323185,0.4932168446266463,1.0,0.45,0.4978599267137227,0.0,1.0,1.0,0.5123152709359606,0.5004650273182851,0.0,1.0,1.0,0.414519906323185,0.4932168446266463,0.0,1.0,1.0,885b4dacf91a8d033bdc981eaf501f8d542ebee8ac32e720c14e45fdc2f58d2e,afac5c09a51f3b1fefe6c655be9fe3abff731e9f9b3523523b64c6fb9ca8cc9a,True,True,,,
clintox,classification,83,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,711,350,419,405,223,284,Bemis-Murcko scaffold,405,223,284,0.0883054892601432,0.2840778622348127,1.0,0.0717299578059071,0.2582219052029047,0.0,1.0,1.0,0.0685714285714285,0.2530857455425082,0.0,1.0,1.0,0.0883054892601432,0.2840778622348127,0.0,1.0,1.0,592842e518d60c78017363f89b0f7794a7d5b7360c7e497a3d5559a92c8699a1,8ac819b5324b5d72828304c5aba2cde567a0eb51e9e7622cbcd559cba6126cb6,True,True,,,
clintox,classification,83,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,612,449,419,407,221,284,Bemis-Murcko scaffold,407,221,284,0.0883054892601432,0.2840778622348127,1.0,0.0784313725490196,0.269069117598525,0.0,1.0,1.0,0.0601336302895322,0.2379994371906921,0.0,1.0,1.0,0.0883054892601432,0.2840778622348127,0.0,1.0,1.0,592842e518d60c78017363f89b0f7794a7d5b7360c7e497a3d5559a92c8699a1,db1f30dca31461549d6049dbb9decee78586285b7d3e67cdd5ae7cefce763dd5,True,True,,,
clintox,classification,83,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,799,262,419,444,184,284,Bemis-Murcko scaffold,444,184,284,0.0883054892601432,0.2840778622348127,1.0,0.0638297872340425,0.2446025901981803,0.0,1.0,1.0,0.0916030534351145,0.289016874433165,0.0,1.0,1.0,0.0883054892601432,0.2840778622348127,0.0,1.0,1.0,592842e518d60c78017363f89b0f7794a7d5b7360c7e497a3d5559a92c8699a1,f90600531ee2b8d4d8240c53d8f6efba20b7dae3df04aa71ac69487cae4c4ab9,True,True,,,
clintox,classification,83,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,578,290,612,398,197,317,Bemis-Murcko scaffold,398,197,317,0.0800653594771241,0.2716163577603164,1.0,0.060553633217993,0.2387163201806117,0.0,1.0,1.0,0.096551724137931,0.2958569263085925,0.0,1.0,1.0,0.0800653594771241,0.2716163577603164,0.0,1.0,1.0,e54d4198ae224c7a6d8ed037d33f14cf2d720d9602c171f8ecef601df2b79f8d,0fdb4bd77f1b7dacd3244d60a68b061976d2a6cd799ec81a84d0b1a0114fde16,True,True,,,
clintox,classification,83,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,565,303,612,397,198,317,Bemis-Murcko scaffold,397,198,317,0.0800653594771241,0.2716163577603164,1.0,0.0761061946902654,0.2654029240738463,0.0,1.0,1.0,0.066006600660066,0.2487043777378192,0.0,1.0,1.0,0.0800653594771241,0.2716163577603164,0.0,1.0,1.0,e54d4198ae224c7a6d8ed037d33f14cf2d720d9602c171f8ecef601df2b79f8d,5ca8898bfc16d72ce92e9a7dafe2e4e3189c76ebb0cbf45e975906fa7cc7007a,True,True,,,
clintox,classification,83,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,593,275,612,395,200,317,Bemis-Murcko scaffold,395,200,317,0.0800653594771241,0.2716163577603164,1.0,0.0809443507588532,0.27297989965224,0.0,1.0,1.0,0.0545454545454545,0.2275048582285323,0.0,1.0,1.0,0.0800653594771241,0.2716163577603164,0.0,1.0,1.0,e54d4198ae224c7a6d8ed037d33f14cf2d720d9602c171f8ecef601df2b79f8d,d6b5a4f56b39e003e2b5fd13d53bf90f594376b9b317a88e1033e0170c8098fa,True,True,,,
clintox,classification,83,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,634,397,449,425,176,311,Bemis-Murcko scaffold,425,176,311,0.0579064587973273,0.2338270121000888,1.0,0.0899053627760252,0.2862719857013946,0.0,1.0,1.0,0.0730478589420654,0.2605433914242476,0.0,1.0,1.0,0.0579064587973273,0.2338270121000888,0.0,1.0,1.0,c8d0610024b30aa843c24a7494b554b26f74eb8a746037a7a413155e0cd3c754,f56bb2f0f6bc6413e4251157b51b80a489cbe3ad37f87f7e1db721957dea67bb,True,True,,,
clintox,classification,83,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,692,339,449,388,213,311,Bemis-Murcko scaffold,388,213,311,0.0579064587973273,0.2338270121000888,1.0,0.0823699421965317,0.2751263708980434,0.0,1.0,1.0,0.0855457227138643,0.2801055065448365,0.0,1.0,1.0,0.0579064587973273,0.2338270121000888,0.0,1.0,1.0,c8d0610024b30aa843c24a7494b554b26f74eb8a746037a7a413155e0cd3c754,224a114cf5bdc3872c462698c7dd158d6674e6393f9b5b37558217af950948ac,True,True,,,
clintox,classification,83,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,736,295,449,389,212,311,Bemis-Murcko scaffold,389,212,311,0.0579064587973273,0.2338270121000888,1.0,0.0788043478260869,0.2696163760597158,0.0,1.0,1.0,0.0949152542372881,0.2935958910058115,0.0,1.0,1.0,0.0579064587973273,0.2338270121000888,0.0,1.0,1.0,c8d0610024b30aa843c24a7494b554b26f74eb8a746037a7a413155e0cd3c754,c878a84691135597bc4d050f84555852ec99345fd9b22b30a5262ac50928a443,True,True,,,
esol,regression,83,1,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,501,251,376,308,153,123,Bemis-Murcko scaffold,308,153,123,-2.769178191489362,1.6239750088891314,8.261000000000001,-3.028383233532934,2.126208781102722,-8.402000000000001,1.57,9.972,-3.5142788844621515,2.545491369836549,-11.6,1.58,13.18,-2.769178191489362,1.6239750088891314,-7.321000000000001,0.94,8.261000000000001,4f89e89a05979bb14b17d327e82ccbeec19330fa6d2a9a2a8976e3b49841339f,84248367f467dcb6791650549860804993abde422fd810d97aa88b27a40b17db,True,True,,,
esol,regression,83,1,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,502,250,376,307,154,123,Bemis-Murcko scaffold,307,154,123,-2.769178191489362,1.6239750088891314,8.261000000000001,-3.2341155378486053,2.2930314607605222,-11.6,1.58,13.18,-3.103112,2.269604406964449,-8.402000000000001,1.57,9.972,-2.769178191489362,1.6239750088891314,-7.321000000000001,0.94,8.261000000000001,4f89e89a05979bb14b17d327e82ccbeec19330fa6d2a9a2a8976e3b49841339f,eee58a5517ccfa21c3dba65f2a126f3be4ef7be67c0cba098f21bde5df9659bb,True,True,,,
esol,regression,83,1,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,501,251,376,307,154,123,Bemis-Murcko scaffold,307,154,123,-2.769178191489362,1.6239750088891314,8.261000000000001,-3.309105788423154,2.4181319117836453,-11.6,1.58,13.18,-2.95395219123506,1.9748117089244683,-8.4,1.09,9.49,-2.769178191489362,1.6239750088891314,-7.321000000000001,0.94,8.261000000000001,4f89e89a05979bb14b17d327e82ccbeec19330fa6d2a9a2a8976e3b49841339f,17f8b00ae4d731f5680e6d847803d6bc71147c684325c3d96f204749b4c4063f,True,True,,,
esol,regression,83,2,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,498,254,376,353,1,230,Bemis-Murcko scaffold,353,1,230,-3.236393617021277,2.468768995130802,13.18,-3.0093995983935744,2.060961556698468,-9.332,1.57,10.902,-2.854133858267717,1.451473893745451,-6.98,0.81,7.790000000000001,-3.236393617021277,2.468768995130802,-11.6,1.58,13.18,27d6f5dc896ea5551219f427e2411ba9be64ab972404e72b641f286714ef9f19,feab5ddafa72912987a8acd0b514dfee5f48ca263213d37e4073ac81c07c36db,True,True,,,
esol,regression,83,2,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,503,249,376,177,177,230,Bemis-Murcko scaffold,177,177,230,-3.236393617021277,2.468768995130802,13.18,-2.857833001988072,1.7664869812496882,-9.332,1.34,10.672,-3.157192771084337,2.0739389463077376,-9.018,1.57,10.588,-3.236393617021277,2.468768995130802,-11.6,1.58,13.18,27d6f5dc896ea5551219f427e2411ba9be64ab972404e72b641f286714ef9f19,8e0c792b6859e2f6473e60bcab7a4f1c384a601e5776a07ef89cd54ca92f2fdb,True,True,,,
esol,regression,83,2,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,503,249,376,178,176,230,Bemis-Murcko scaffold,178,176,230,-3.236393617021277,2.468768995130802,13.18,-3.0041570576540755,1.7915616830375607,-9.018,1.57,10.588,-2.8616064257028118,2.041364199766317,-9.332,1.34,10.672,-3.236393617021277,2.468768995130802,-11.6,1.58,13.18,27d6f5dc896ea5551219f427e2411ba9be64ab972404e72b641f286714ef9f19,f8d3e0f597a2c9c224b06471e6b20bd21c88554762d394a229b3dd174dd0076b,True,True,,,
esol,regression,83,3,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,503,249,376,176,177,231,Bemis-Murcko scaffold,176,177,231,-3.144734042553192,2.0865324251202075,10.902,-3.0918986083499003,2.07309348204966,-11.6,1.11,12.71,-2.822771084337349,2.1497043550967194,-8.804,1.58,10.384,-3.144734042553192,2.0865324251202075,-9.332,1.57,10.902,90a39ba5aa3b8ee506c5314c94c04cea6389ecc8cfe0a0f4f35de8ad22b18bcd,4d9cd863c59347f4e8e10f17282f435beec9b896862de2c9116af6396d84f04b,True,True,,,
esol,regression,83,3,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,503,249,376,178,175,231,Bemis-Murcko scaffold,178,175,231,-3.144734042553192,2.0865324251202075,10.902,-2.8386083499005963,1.8289411245694311,-8.804,1.58,10.384,-3.3344377510040166,2.536374610831835,-11.6,1.11,12.71,-3.144734042553192,2.0865324251202075,-9.332,1.57,10.902,90a39ba5aa3b8ee506c5314c94c04cea6389ecc8cfe0a0f4f35de8ad22b18bcd,e5966bce7b61450278a201bec549d714fe7a49976060e483cdd64ce965a36557,True,True,,,
esol,regression,83,3,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,498,254,376,352,1,231,Bemis-Murcko scaffold,352,1,231,-3.144734042553192,2.0865324251202075,10.902,-3.078604417670683,2.3625566076789544,-11.6,1.58,13.18,-2.854133858267717,1.451473893745451,-6.98,0.81,7.790000000000001,-3.144734042553192,2.0865324251202075,-9.332,1.57,10.902,90a39ba5aa3b8ee506c5314c94c04cea6389ecc8cfe0a0f4f35de8ad22b18bcd,4f33c74019feca9a5eebe07e0b097e946a148a0fabe60cf6b0b4e1279e71193c,True,True,,,
freesolv,regression,83,1,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,290,138,214,111,111,160,Bemis-Murcko scaffold,111,111,160,-3.208831775700935,4.055805094783635,28.63,-3.9722758620689658,3.0818293773633947,-12.64,3.43,16.07,-4.368695652173914,4.767486265691554,-23.62,3.13,26.75,-3.208831775700935,4.055805094783635,-25.47,3.16,28.63,4932c51694a3ea8a105704f5b068bdd8195199f0f3ca55942dc3d70ef950e785,9be1973733c8d83d09a37f9622576ba68b76338aae4b05efa9b6abb6136be66f,True,True,,,
freesolv,regression,83,1,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,276,152,214,221,1,160,Bemis-Murcko scaffold,221,1,160,-3.208831775700935,4.055805094783635,28.63,-3.748369565217392,3.972547690109917,-23.62,3.43,27.05,-4.73875,3.0853532030250963,-11.95,1.07,13.02,-3.208831775700935,4.055805094783635,-25.47,3.16,28.63,4932c51694a3ea8a105704f5b068bdd8195199f0f3ca55942dc3d70ef950e785,1df8793e4ec9ab398a9d1a2ac4e71f5b8cd576acf465ae051171a126421744d6,True,True,,,
freesolv,regression,83,1,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,290,138,214,112,110,160,Bemis-Murcko scaffold,112,110,160,-3.208831775700935,4.055805094783635,28.63,-4.562655172413793,3.972743578634563,-23.62,3.13,26.75,-3.12804347826087,2.858900012726464,-12.64,3.43,16.07,-3.208831775700935,4.055805094783635,-25.47,3.16,28.63,4932c51694a3ea8a105704f5b068bdd8195199f0f3ca55942dc3d70ef950e785,c2690055249a13342f85965a63061c564bcbd934f0837c34fde5a31e6153de88,True,True,,,
freesolv,regression,83,2,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,276,152,214,222,1,159,Bemis-Murcko scaffold,222,1,159,-4.045747663551402,3.925214763643158,22.15,-3.0994565217391306,4.040234294951564,-25.47,3.16,28.63,-4.73875,3.0853532030250963,-11.95,1.07,13.02,-4.045747663551402,3.925214763643158,-18.72,3.43,22.15,a0a6b10f768d4f9c8798681c215076d9a6d7d355ee9ef2d9dd51c7dcd7ba93e7,a2c560464956d9812524652a84c659dee9844c88dbbd75610ba508be9446f01c,True,True,,,
freesolv,regression,83,2,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,290,138,214,112,111,159,Bemis-Murcko scaffold,112,111,159,-4.045747663551402,3.925214763643158,22.15,-4.034620689655172,3.823790583060201,-25.47,3.13,28.6,-2.9398550724637684,3.6768669195126167,-18.06,3.16,21.22,-4.045747663551402,3.925214763643158,-18.72,3.43,22.15,a0a6b10f768d4f9c8798681c215076d9a6d7d355ee9ef2d9dd51c7dcd7ba93e7,e34e64aaf1a4e7d6d2859331d23497b05378bed33be7e64aa99149bace414752,True,True,,,
freesolv,regression,83,2,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,290,138,214,112,111,159,Bemis-Murcko scaffold,112,111,159,-4.045747663551402,3.925214763643158,22.15,-3.882724137931034,3.4917827155528074,-18.06,3.16,21.22,-3.2590579710144927,4.381263339399902,-25.47,3.13,28.6,-4.045747663551402,3.925214763643158,-18.72,3.43,22.15,a0a6b10f768d4f9c8798681c215076d9a6d7d355ee9ef2d9dd51c7dcd7ba93e7,93749a55169372c2eb27df635187bcc7e7f9c238183041cc400d57b785b163f3,True,True,,,
freesolv,regression,83,3,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,285,143,214,212,107,63,Bemis-Murcko scaffold,212,107,63,-4.154439252336449,3.487309577287581,26.75,-4.05319298245614,4.371221182703936,-25.47,3.43,28.9,-2.778461538461538,3.0013812096706096,-16.43,2.97,19.4,-4.154439252336449,3.487309577287581,-23.62,3.13,26.75,2821b6e0e824bba33c7770e94d044945d8209868b248782dc634e435a4cc91b9,90e4c917fcbcc0d527fe43c7983aba22643ac414e25847644b22faf7dab49108,True,True,,,
freesolv,regression,83,3,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,286,142,214,213,106,63,Bemis-Murcko scaffold,213,106,63,-4.154439252336449,3.487309577287581,26.75,-3.5802797202797203,4.243552044757993,-25.47,3.43,28.9,-3.721971830985916,3.4990870621784227,-14.21,3.16,17.37,-4.154439252336449,3.487309577287581,-23.62,3.13,26.75,2821b6e0e824bba33c7770e94d044945d8209868b248782dc634e435a4cc91b9,b207977ee243ca1d857309f10efddb7e51303b511b25ebe9dd910a9820a84044,True,True,,,
freesolv,regression,83,3,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,285,143,214,213,106,63,Bemis-Murcko scaffold,213,106,63,-4.154439252336449,3.487309577287581,26.75,-3.248561403508772,3.287274284103412,-16.43,3.16,19.59,-4.382097902097903,5.0832188500665225,-25.47,3.43,28.9,-4.154439252336449,3.487309577287581,-23.62,3.13,26.75,2821b6e0e824bba33c7770e94d044945d8209868b248782dc634e435a4cc91b9,9e9efdd39b827207d30dfa7eb2324c3f90333e5ca3ceb853d1d536d6c8e126b0,True,True,,,
lipo,regression,83,1,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1071,536,805,Bemis-Murcko scaffold,1071,536,805,2.252564285714286,1.1301772284475649,5.92,2.130498125334762,1.2636568085810425,-1.5,4.5,6.0,2.198692390139336,1.180191664762582,-1.42,4.42,5.84,2.252564285714286,1.1301772284475649,-1.42,4.5,5.92,511ee162b52d2ee16d74bd48b1f73c793a629324ba7471e232182d7e83af3399,5af3caf36e0eb831346c7fd4c7073db68bc529afdbd36f2ff268297bb097ce15,True,True,,,
lipo,regression,83,1,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1866,934,1400,1072,535,805,Bemis-Murcko scaffold,1072,535,805,2.252564285714286,1.1301772284475649,5.92,2.1760878885316184,1.2137917107990317,-1.5,4.5,6.0,2.1075374732334047,1.2806173719592486,-1.45,4.5,5.95,2.252564285714286,1.1301772284475649,-1.42,4.5,5.92,511ee162b52d2ee16d74bd48b1f73c793a629324ba7471e232182d7e83af3399,8b80f2b40f23665c39fee3c00bd238d37904e4e9f0b9089ddc914e81226e0efd,True,True,,,
