endpoint,task_type,seed,outer_fold,inner_fold,split_regime,outer_split_type,inner_split_type,train_n,validation_n,test_n,train_scaffold_n,validation_scaffold_n,test_scaffold_n,group_definition,train_group_n,validation_group_n,test_group_n,target_mean,target_sd,target_range,train_target_mean,train_target_sd,train_target_min,train_target_max,train_target_range,validation_target_mean,validation_target_sd,validation_target_min,validation_target_max,validation_target_range,test_target_mean,test_target_sd,test_target_min,test_target_max,test_target_range,outer_split_hash,split_hash,no_scaffold_overlap,no_group_overlap,max_train_validation_tanimoto,max_train_test_tanimoto,max_validation_test_tanimoto
bace,classification,23,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,815,325,373,297,185,193,Bemis-Murcko scaffold,297,185,193,0.4906166219839142,0.5005834181634178,1.0,0.4601226993865031,0.498713317088438,0.0,1.0,1.0,0.4092307692307692,0.4924501218469973,0.0,1.0,1.0,0.4906166219839142,0.5005834181634178,0.0,1.0,1.0,697447c6783e94d050a5d25d15632591bafc05e637f0c43334e10b45f1dacf61,d1b5afc2e3039865b3cbeb4de1b4d76cf23bbb0274e17f7d41b2e5b86fe40cea,True,True,,,
bace,classification,23,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,781,359,373,358,124,193,Bemis-Murcko scaffold,358,124,193,0.4906166219839142,0.5005834181634178,1.0,0.4314980793854033,0.4956026469361848,0.0,1.0,1.0,0.4763231197771588,0.5001361449229562,0.0,1.0,1.0,0.4906166219839142,0.5005834181634178,0.0,1.0,1.0,697447c6783e94d050a5d25d15632591bafc05e637f0c43334e10b45f1dacf61,817c4de7f248f97fa797357ac3f7f08eb6f688d0a651003c7ffbbdd371fe7a7f,True,True,,,
bace,classification,23,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,616,325,572,285,145,245,Bemis-Murcko scaffold,285,145,245,0.4615384615384615,0.4989548554027991,1.0,0.512987012987013,0.5002375108993108,0.0,1.0,1.0,0.3415384615384615,0.4749568881320131,0.0,1.0,1.0,0.4615384615384615,0.4989548554027991,0.0,1.0,1.0,c6e2ca2cc07130cbf002fef5dfe063515ff0cf6c16ba067db74a1162ff46f782,1805c8ff0bfb716e3ad8a7a113270f70833204030182775df7709c865afb20b2,True,True,,,
bace,classification,23,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,672,269,572,284,146,245,Bemis-Murcko scaffold,284,146,245,0.4615384615384615,0.4989548554027991,1.0,0.4598214285714285,0.4987543030400206,0.0,1.0,1.0,0.4386617100371747,0.4971482789392805,0.0,1.0,1.0,0.4615384615384615,0.4989548554027991,0.0,1.0,1.0,c6e2ca2cc07130cbf002fef5dfe063515ff0cf6c16ba067db74a1162ff46f782,981cedc13d5bee5921cd4b3af06f04ed807617caaf9a9f0df52e592fefff31ba,True,True,,,
bace,classification,23,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,594,347,572,291,139,245,Bemis-Murcko scaffold,291,139,245,0.4615384615384615,0.4989548554027991,1.0,0.3855218855218855,0.4871285729344154,0.0,1.0,1.0,0.5706051873198847,0.4957045925694064,0.0,1.0,1.0,0.4615384615384615,0.4989548554027991,0.0,1.0,1.0,c6e2ca2cc07130cbf002fef5dfe063515ff0cf6c16ba067db74a1162ff46f782,adf03bf88c091435ad3ff37da7e93d1208b970b2eea194a15e2c05c4c0307af8,True,True,,,
bace,classification,23,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,766,179,568,324,114,237,Bemis-Murcko scaffold,324,114,237,0.4295774647887324,0.4954521541199844,1.0,0.4960835509138381,0.5003113418280197,0.0,1.0,1.0,0.3743016759776536,0.48529955830323,0.0,1.0,1.0,0.4295774647887324,0.4954521541199844,0.0,1.0,1.0,b5c31763d308c25572a309764958fc4acad6b000af969f0bd5fa13929d55aac6,60a29906f9c7e143139a47d2c547b6da072187894a211420ab0bc1c3bedb04dd,True,True,,,
bace,classification,23,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,569,376,568,279,159,237,Bemis-Murcko scaffold,279,159,237,0.4295774647887324,0.4954521541199844,1.0,0.4710017574692443,0.4995976003954078,0.0,1.0,1.0,0.476063829787234,0.500092190082549,0.0,1.0,1.0,0.4295774647887324,0.4954521541199844,0.0,1.0,1.0,b5c31763d308c25572a309764958fc4acad6b000af969f0bd5fa13929d55aac6,e157bdffc00dd62524916daf1c93a843da33ddbe0b8d4983ccd27409a0636ef9,True,True,,,
bace,classification,23,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,555,390,568,273,165,237,Bemis-Murcko scaffold,273,165,237,0.4295774647887324,0.4954521541199844,1.0,0.4432432432432432,0.497216370834957,0.0,1.0,1.0,0.5153846153846153,0.5004052144842355,0.0,1.0,1.0,0.4295774647887324,0.4954521541199844,0.0,1.0,1.0,b5c31763d308c25572a309764958fc4acad6b000af969f0bd5fa13929d55aac6,870d73a616d0c2c61aa0e0cfecd3f831ee4cba673d83d194d48dad7aa158a257,True,True,,,
clintox,classification,23,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,620,432,428,439,181,292,Bemis-Murcko scaffold,439,181,292,0.0677570093457943,0.2516225879481854,1.0,0.0838709677419354,0.2774180217073941,0.0,1.0,1.0,0.0717592592592592,0.2583881096863635,0.0,1.0,1.0,0.0677570093457943,0.2516225879481854,0.0,1.0,1.0,67552546b7ee52c96d1349e3e2786a9dc5b17f4826c3961b17479452af39c39d,ba93dd87006ae7dd35329b350057cb0483c45b66996ece661db8793bccc4ea20,True,True,,,
clintox,classification,23,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,772,280,428,398,222,292,Bemis-Murcko scaffold,398,222,292,0.0677570093457943,0.2516225879481854,1.0,0.0725388601036269,0.2595462063833443,0.0,1.0,1.0,0.0964285714285714,0.2957066051229902,0.0,1.0,1.0,0.0677570093457943,0.2516225879481854,0.0,1.0,1.0,67552546b7ee52c96d1349e3e2786a9dc5b17f4826c3961b17479452af39c39d,3d5559a1bcacb0b765013bc01ca8f90807731ff6acb641ed673a709d964ec648,True,True,,,
clintox,classification,23,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,712,340,428,403,217,292,Bemis-Murcko scaffold,403,217,292,0.0677570093457943,0.2516225879481854,1.0,0.0814606741573033,0.2737335777498452,0.0,1.0,1.0,0.0735294117647058,0.2613881973098026,0.0,1.0,1.0,0.0677570093457943,0.2516225879481854,0.0,1.0,1.0,67552546b7ee52c96d1349e3e2786a9dc5b17f4826c3961b17479452af39c39d,72cadd527f3444e63fb0ab88e26d6346d010ac0e31129f69f82df9b4fd2505b2,True,True,,,
clintox,classification,23,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,625,389,466,429,175,308,Bemis-Murcko scaffold,429,175,308,0.0858369098712446,0.2804241166026311,1.0,0.0848,0.2788069822176864,0.0,1.0,1.0,0.0488431876606683,0.2158176697669286,0.0,1.0,1.0,0.0858369098712446,0.2804241166026311,0.0,1.0,1.0,ca5aff520a909a3fadd03924673a4fd51e60c196e201cb76219582e1f5606e43,19a3cd7bb8c62b6a8aedad0ac35027b5a67bc300881f4f38954f3905bf6ae6e7,True,True,,,
clintox,classification,23,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,711,303,466,389,215,308,Bemis-Murcko scaffold,389,215,308,0.0858369098712446,0.2804241166026311,1.0,0.0646976090014064,0.2461646934842987,0.0,1.0,1.0,0.0858085808580858,0.2805445089741181,0.0,1.0,1.0,0.0858369098712446,0.2804241166026311,0.0,1.0,1.0,ca5aff520a909a3fadd03924673a4fd51e60c196e201cb76219582e1f5606e43,7a9de9a57ed61c30598ca9c053a8a7cc14399043615526db4d35389dd8c0031e,True,True,,,
clintox,classification,23,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,692,322,466,390,214,308,Bemis-Murcko scaffold,390,214,308,0.0858369098712446,0.2804241166026311,1.0,0.065028901734104,0.2467552072477036,0.0,1.0,1.0,0.0838509316770186,0.2775955104626799,0.0,1.0,1.0,0.0858369098712446,0.2804241166026311,0.0,1.0,1.0,ca5aff520a909a3fadd03924673a4fd51e60c196e201cb76219582e1f5606e43,2b590a88bc5d213412c58a39fb1b2f6d517b5dd7293427f701d74dd91c06233a,True,True,,,
clintox,classification,23,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,604,290,586,402,198,312,Bemis-Murcko scaffold,402,198,312,0.0733788395904436,0.2609801050072425,1.0,0.0844370860927152,0.2782726528702416,0.0,1.0,1.0,0.0620689655172413,0.2416978483532282,0.0,1.0,1.0,0.0733788395904436,0.2609801050072425,0.0,1.0,1.0,a21288483c9bc75eb39410bcfa72c7bd975b72c9742b42b9609452d06e533ff9,1ef30dc3dfd17e3bdf037ce5bd9a5f6aa7fdc6b3c22be6a04f707a0ddb0e55d5,True,True,,,
clintox,classification,23,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,614,280,586,399,201,312,Bemis-Murcko scaffold,399,201,312,0.0733788395904436,0.2609801050072425,1.0,0.0765472312703583,0.2660884572782633,0.0,1.0,1.0,0.0785714285714285,0.2695504592405751,0.0,1.0,1.0,0.0733788395904436,0.2609801050072425,0.0,1.0,1.0,a21288483c9bc75eb39410bcfa72c7bd975b72c9742b42b9609452d06e533ff9,c5e05b3b3fd077f5c4dd38da35e155b357358c8136e1785a8057f37d4dac036d,True,True,,,
clintox,classification,23,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,570,324,586,399,201,312,Bemis-Murcko scaffold,399,201,312,0.0733788395904436,0.2609801050072425,1.0,0.0701754385964912,0.2556668198457089,0.0,1.0,1.0,0.0895061728395061,0.2859145393308765,0.0,1.0,1.0,0.0733788395904436,0.2609801050072425,0.0,1.0,1.0,a21288483c9bc75eb39410bcfa72c7bd975b72c9742b42b9609452d06e533ff9,d6075d5003b0a6ff40e4ccaf89223811e5d5f33c406dd352c677e690ad7bba4f,True,True,,,
tdc_hia_hou,classification,23,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,257,104,217,186,95,122,Bemis-Murcko scaffold,186,95,122,0.8755760368663594,0.3308277567077692,1.0,0.8638132295719845,0.3436560271267547,0.0,1.0,1.0,0.8461538461538461,0.3625484438800155,0.0,1.0,1.0,0.8755760368663594,0.3308277567077692,0.0,1.0,1.0,e8bb7e52baf5f1b3f70b5cadbf7b36cc7ec2407598ef0a36af73caec1f736aac,a433a92ae27b81ff247bf4ffe495298c89e1bbd55d8d39bcef1e118a8f16bd4a,True,True,,,
tdc_hia_hou,classification,23,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,219,142,217,185,96,122,Bemis-Murcko scaffold,185,96,122,0.8755760368663594,0.3308277567077692,1.0,0.8493150684931506,0.3585610721736549,0.0,1.0,1.0,0.8732394366197183,0.3338822769893958,0.0,1.0,1.0,0.8755760368663594,0.3308277567077692,0.0,1.0,1.0,e8bb7e52baf5f1b3f70b5cadbf7b36cc7ec2407598ef0a36af73caec1f736aac,2fddb30df15c28d4f8183d4af82df190e42a6d81f0171f0f53b374d3412953dc,True,True,,,
tdc_hia_hou,classification,23,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,246,115,217,191,90,122,Bemis-Murcko scaffold,191,90,122,0.8755760368663594,0.3308277567077692,1.0,0.8617886178861789,0.3458253246007656,0.0,1.0,1.0,0.8521739130434782,0.3564808073096893,0.0,1.0,1.0,0.8755760368663594,0.3308277567077692,0.0,1.0,1.0,e8bb7e52baf5f1b3f70b5cadbf7b36cc7ec2407598ef0a36af73caec1f736aac,970716ce3180dba00b964d9a9571b90a5adb75794b3103e7352de7e4d2e30ec7,True,True,,,
tdc_hia_hou,classification,23,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,310,86,182,193,69,141,Bemis-Murcko scaffold,193,69,141,0.8571428571428571,0.3508924241006623,1.0,0.8806451612903226,0.3247297655090753,0.0,1.0,1.0,0.8255813953488372,0.3816946875099576,0.0,1.0,1.0,0.8571428571428571,0.3508924241006623,0.0,1.0,1.0,1740161ff76b1e7beef5594418821e09d20af86a76d35818c111d3bf583b0858,bd7cafddcea57221ac2f1e705e334128882e3069ff32a0ca566c335a642bb0ce,True,True,,,
tdc_hia_hou,classification,23,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,262,134,182,166,96,141,Bemis-Murcko scaffold,166,96,141,0.8571428571428571,0.3508924241006623,1.0,0.851145038167939,0.3566266842373854,0.0,1.0,1.0,0.9029850746268656,0.2970887056481255,0.0,1.0,1.0,0.8571428571428571,0.3508924241006623,0.0,1.0,1.0,1740161ff76b1e7beef5594418821e09d20af86a76d35818c111d3bf583b0858,c0572055bfb5e288b5132d492c5ee42f3abafba82253e3377d58c8cdd8aa26aa,True,True,,,
tdc_hia_hou,classification,23,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,220,176,182,165,97,141,Bemis-Murcko scaffold,165,97,141,0.8571428571428571,0.3508924241006623,1.0,0.8727272727272727,0.3340382749264157,0.0,1.0,1.0,0.8636363636363636,0.3441533937673119,0.0,1.0,1.0,0.8571428571428571,0.3508924241006623,0.0,1.0,1.0,1740161ff76b1e7beef5594418821e09d20af86a76d35818c111d3bf583b0858,fd5e32304630c72cb126e72bdd9076492b8c64b53b7e8c12b18be56a785854de,True,True,,,
tdc_hia_hou,classification,23,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,310,89,179,193,70,140,Bemis-Murcko scaffold,193,70,140,0.8603351955307262,0.3476112697797799,1.0,0.8709677419354839,0.3357776544981169,0.0,1.0,1.0,0.8539325842696629,0.3551747904442393,0.0,1.0,1.0,0.8603351955307262,0.3476112697797799,0.0,1.0,1.0,41082e437e20cf3727ffa87b6752f82ecd644c5c5564fb9e9f4a9c37908072b3,c6195bbec0d039db2a0f1f5dc8561e43a741a43df88fda839a299e1ba726cfc2,True,True,,,
tdc_hia_hou,classification,23,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,284,115,179,165,98,140,Bemis-Murcko scaffold,165,98,140,0.8603351955307262,0.3476112697797799,1.0,0.8767605633802817,0.329292097116997,0.0,1.0,1.0,0.8434782608695652,0.3649394169338749,0.0,1.0,1.0,0.8603351955307262,0.3476112697797799,0.0,1.0,1.0,41082e437e20cf3727ffa87b6752f82ecd644c5c5564fb9e9f4a9c37908072b3,4a95dc21508fa8d402560e715ce6a195729577d8853d01a0b83f785dbe67a908,True,True,,,
tdc_hia_hou,classification,23,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,204,195,179,168,95,140,Bemis-Murcko scaffold,168,95,140,0.8603351955307262,0.3476112697797799,1.0,0.8480392156862745,0.3598659827604579,0.0,1.0,1.0,0.8871794871794871,0.3171876149571573,0.0,1.0,1.0,0.8603351955307262,0.3476112697797799,0.0,1.0,1.0,41082e437e20cf3727ffa87b6752f82ecd644c5c5564fb9e9f4a9c37908072b3,b5650c0e1981ed089b2f33334242e26d6b88c9ef2af4c288593b4ea37147b45a,True,True,,,
tdc_pgp_broccatelli,classification,23,1,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,551,270,391,332,139,229,Bemis-Murcko scaffold,332,139,229,0.5524296675191815,0.4978806154291865,1.0,0.5535390199637024,0.4975770363582283,0.0,1.0,1.0,0.4666666666666667,0.4998140918322051,0.0,1.0,1.0,0.5524296675191815,0.4978806154291865,0.0,1.0,1.0,ed9553f0dcebdefd0db446698b1255bb42f25f8a087d2646f18555e6413b84de,8815efa7f224a1a81e973574a34992a57fc188541775fd6f185115dea34da64e,True,True,,,
tdc_pgp_broccatelli,classification,23,1,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,585,236,391,307,164,229,Bemis-Murcko scaffold,307,164,229,0.5524296675191815,0.4978806154291865,1.0,0.5435897435897435,0.4985225801388785,0.0,1.0,1.0,0.4788135593220339,0.5006126790780077,0.0,1.0,1.0,0.5524296675191815,0.4978806154291865,0.0,1.0,1.0,ed9553f0dcebdefd0db446698b1255bb42f25f8a087d2646f18555e6413b84de,258f02a4e95f38e8389a73e4aa1da1da2dece8d78c773fb48f9b65b1fc4bcc60,True,True,,,
tdc_pgp_broccatelli,classification,23,1,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,506,315,391,303,168,229,Bemis-Murcko scaffold,303,168,229,0.5524296675191815,0.4978806154291865,1.0,0.4723320158102767,0.4997279422644774,0.0,1.0,1.0,0.6095238095238096,0.4886333097261958,0.0,1.0,1.0,0.5524296675191815,0.4978806154291865,0.0,1.0,1.0,ed9553f0dcebdefd0db446698b1255bb42f25f8a087d2646f18555e6413b84de,58321790cb82e96738e01810e596c1124dcf6d2c44e3da4ff1d2f98ef7eac18b,True,True,,,
tdc_pgp_broccatelli,classification,23,2,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,500,237,475,312,154,234,Bemis-Murcko scaffold,312,154,234,0.5452631578947369,0.4984720156970145,1.0,0.526,0.4998236161833385,0.0,1.0,1.0,0.5274261603375527,0.5003038481754637,0.0,1.0,1.0,0.5452631578947369,0.4984720156970145,0.0,1.0,1.0,ba0ec8c67b23c6e5fd147ed6472500a786175b732cb01a54361f44c66ad3e183,b0e8a7ff36da97d3eee0d72cf4c49b1e8a1dcdd24c6edfb831925fd646f73878,True,True,,,
tdc_pgp_broccatelli,classification,23,2,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,476,261,475,305,161,234,Bemis-Murcko scaffold,305,161,234,0.5452631578947369,0.4984720156970145,1.0,0.5,0.500526039072368,0.0,1.0,1.0,0.5747126436781609,0.4953363404654219,0.0,1.0,1.0,0.5452631578947369,0.4984720156970145,0.0,1.0,1.0,ba0ec8c67b23c6e5fd147ed6472500a786175b732cb01a54361f44c66ad3e183,a0213b8e82636f4ca8929f57ad432fd97f38606072828bbed875c383af85a4b3,True,True,,,
tdc_pgp_broccatelli,classification,23,2,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,498,239,475,315,151,234,Bemis-Murcko scaffold,315,151,234,0.5452631578947369,0.4984720156970145,1.0,0.5522088353413654,0.4977667839353941,0.0,1.0,1.0,0.4728033472803347,0.5003075598494691,0.0,1.0,1.0,0.5452631578947369,0.4984720156970145,0.0,1.0,1.0,ba0ec8c67b23c6e5fd147ed6472500a786175b732cb01a54361f44c66ad3e183,f60497cb256e528fd790472e0b9cf3cfd871c00e8b6ffbf5ed2fbdb1660df9f1,True,True,,,
tdc_pgp_broccatelli,classification,23,3,1,scaffold,stratified_scaffold_group,stratified_scaffold_group,594,272,346,326,137,237,Bemis-Murcko scaffold,326,137,237,0.4971098265895953,0.5007157480716243,1.0,0.5942760942760943,0.4914454344513406,0.0,1.0,1.0,0.4485294117647059,0.4982604861384105,0.0,1.0,1.0,0.4971098265895953,0.5007157480716243,0.0,1.0,1.0,56254f52ed7a391d0f3fc9655c7f9566197c77791d68a131a3a3ba3c22b2a067,d872d0e24515719d9eb5d3852a65af6b68852753a1d914435c0b3c252b549e6e,True,True,,,
tdc_pgp_broccatelli,classification,23,3,2,scaffold,stratified_scaffold_group,stratified_scaffold_group,565,301,346,301,162,237,Bemis-Murcko scaffold,301,162,237,0.4971098265895953,0.5007157480716243,1.0,0.4814159292035398,0.5000972729079055,0.0,1.0,1.0,0.6744186046511628,0.4693720033399732,0.0,1.0,1.0,0.4971098265895953,0.5007157480716243,0.0,1.0,1.0,56254f52ed7a391d0f3fc9655c7f9566197c77791d68a131a3a3ba3c22b2a067,bc71b487d18274689ea7dabd560938bd6e5e6a1911c4627631be4f00ebb0c595,True,True,,,
tdc_pgp_broccatelli,classification,23,3,3,scaffold,stratified_scaffold_group,stratified_scaffold_group,573,293,346,299,164,237,Bemis-Murcko scaffold,299,164,237,0.4971098265895953,0.5007157480716243,1.0,0.5671902268760908,0.4958978159060624,0.0,1.0,1.0,0.5119453924914675,0.5007124756875723,0.0,1.0,1.0,0.4971098265895953,0.5007157480716243,0.0,1.0,1.0,56254f52ed7a391d0f3fc9655c7f9566197c77791d68a131a3a3ba3c22b2a067,497880583bfc3bc3928a50694f03d866106fea2960949f1affcf1b6bf20e7427,True,True,,,
