endpoint,task_type,seed,outer_fold,inner_fold,split_regime,outer_split_type,inner_split_type,train_n,validation_n,test_n,train_scaffold_n,validation_scaffold_n,test_scaffold_n,group_definition,train_group_n,validation_group_n,test_group_n,target_mean,target_sd,target_range,train_target_mean,train_target_sd,train_target_min,train_target_max,train_target_range,validation_target_mean,validation_target_sd,validation_target_min,validation_target_max,validation_target_range,test_target_mean,test_target_sd,test_target_min,test_target_max,test_target_range,outer_split_hash,split_hash,no_scaffold_overlap,no_group_overlap,max_train_validation_tanimoto,max_train_test_tanimoto,max_validation_test_tanimoto
freesolv,regression,23,1,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,290,138,214,112,110,160,Bemis-Murcko scaffold,112,110,160,-3.1996261682242992,3.3812427710081847,21.49,-4.536896551724138,4.311701470885538,-25.47,2.97,28.44,-3.196449275362319,3.1940548790527896,-16.43,3.16,19.59,-3.1996261682242992,3.3812427710081847,-18.06,3.43,21.49,f81134863b94973ae2648888ed92808b19fe9f042505eb154fbc5f9bb24f377f,47a71f5b51c1ba2a49d0e357d3c684026fc3bb975c34889c6c6d4b4cae0747d8,True,True,,,
freesolv,regression,23,1,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,276,152,214,221,1,160,Bemis-Murcko scaffold,221,1,160,-3.1996261682242992,3.3812427710081847,21.49,-3.755507246376812,4.4338460337337375,-25.47,3.16,28.63,-4.73875,3.0853532030250963,-11.95,1.07,13.02,-3.1996261682242992,3.3812427710081847,-18.06,3.43,21.49,f81134863b94973ae2648888ed92808b19fe9f042505eb154fbc5f9bb24f377f,1c990e29895389c56d0135d122e3c039a102e1c69ede0e847c1357257bf6f188,True,True,,,
freesolv,regression,23,2,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,276,152,214,222,1,159,Bemis-Murcko scaffold,222,1,159,-4.199112149532711,4.597103359934104,28.59,-2.98054347826087,3.4102847753540844,-18.06,3.43,21.49,-4.73875,3.0853532030250963,-11.95,1.07,13.02,-4.199112149532711,4.597103359934104,-25.47,3.12,28.59,17fe9cfa25d5f5e45b7513006a4ab95298b5757d4ec67d44af8561dfb68a8b3f,d9c92118f5c0dc55f4114342b91f36e1727b85a5c061fae9131e300186d5c99a,True,True,,,
freesolv,regression,23,2,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,290,138,214,112,111,159,Bemis-Murcko scaffold,112,111,159,-4.199112149532711,4.597103359934104,28.59,-3.997793103448275,3.459501027878152,-12.74,3.43,16.17,-2.7794202898550724,3.128745875965902,-18.06,3.13,21.19,-4.199112149532711,4.597103359934104,-25.47,3.12,28.59,17fe9cfa25d5f5e45b7513006a4ab95298b5757d4ec67d44af8561dfb68a8b3f,854f7144176885e2290e7784f614fc98cf9e55c81d2357d2c4cb7e943c2286f2,True,True,,,
freesolv,regression,23,2,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,290,138,214,112,111,159,Bemis-Murcko scaffold,112,111,159,-4.199112149532711,4.597103359934104,28.59,-3.8063793103448273,3.2519394789351423,-18.06,3.13,21.19,-3.181666666666666,3.670753733004957,-12.74,3.43,16.17,-4.199112149532711,4.597103359934104,-25.47,3.12,28.59,17fe9cfa25d5f5e45b7513006a4ab95298b5757d4ec67d44af8561dfb68a8b3f,23ed24a01882e84d1c8ee326f9a051d1fc2696b2f0134d92cb22226bd217439c,True,True,,,
freesolv,regression,23,3,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,285,143,214,212,107,63,Bemis-Murcko scaffold,212,107,63,-4.010280373831775,3.37985802906103,15.9,-4.004877192982455,4.182721804353214,-25.47,3.12,28.59,-3.09048951048951,3.748465475453101,-18.06,3.43,21.49,-4.010280373831775,3.37985802906103,-12.74,3.16,15.9,ce935df3b6f5afa48d4caa27b3f51a46a84165c16ad35d745416801b15a97a77,a8b365f0ccb6902b594cc55216ffe5aad53b5133a5461b963f6c99bc8e3b6a40,True,True,,,
freesolv,regression,23,3,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,286,142,214,213,106,63,Bemis-Murcko scaffold,213,106,63,-4.010280373831775,3.37985802906103,15.9,-3.883986013986014,4.3298336161639455,-25.47,3.43,28.9,-3.3275352112676058,3.442615529382934,-13.43,3.12,16.55,-4.010280373831775,3.37985802906103,-12.74,3.16,15.9,ce935df3b6f5afa48d4caa27b3f51a46a84165c16ad35d745416801b15a97a77,297697611f2c70cf64fb43425a5b0263326f9699c81e4a2339cd7291e23541d8,True,True,,,
freesolv,regression,23,3,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,285,143,214,213,106,63,Bemis-Murcko scaffold,213,106,63,-4.010280373831775,3.37985802906103,15.9,-3.20859649122807,3.5949497237353443,-18.06,3.43,21.49,-4.677482517482519,4.723114195333096,-25.47,2.93,28.4,-4.010280373831775,3.37985802906103,-12.74,3.16,15.9,ce935df3b6f5afa48d4caa27b3f51a46a84165c16ad35d745416801b15a97a77,cc0e1d0ddee6392430135103b087f2e1f387fff11a4f1c39597a6bee360fb9a5,True,True,,,
lipo,regression,23,1,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1072,536,804,Bemis-Murcko scaffold,1072,536,804,2.2623928571428573,1.1761205427347068,5.92,2.1591858596679163,1.2072322171849854,-1.48,4.5,5.98,2.1265380493033224,1.2297068276081693,-1.5,4.49,5.99,2.2623928571428573,1.1761205427347068,-1.42,4.5,5.92,a580a9bf3a2d2e2e2454db14e0d9aee63be39aa58f55bf13b0ef4b76040479e6,fdb4ea536d7e295f9db291ba6eba6b581de728829038ede8e638c176bd8009d6,True,True,,,
lipo,regression,23,1,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1866,934,1400,1070,538,804,Bemis-Murcko scaffold,1070,538,804,2.2623928571428573,1.1761205427347068,5.92,2.090385852090032,1.2054075928827368,-1.5,4.49,5.99,2.264025695931477,1.225363460039378,-1.41,4.5,5.91,2.2623928571428573,1.1761205427347068,-1.42,4.5,5.92,a580a9bf3a2d2e2e2454db14e0d9aee63be39aa58f55bf13b0ef4b76040479e6,cd8bb8fa5c2caf2e2c6557349852c202c2828c1418017add3e67c090d9262a4e,True,True,,,
lipo,regression,23,1,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1074,534,804,Bemis-Murcko scaffold,1074,534,804,2.2623928571428573,1.1761205427347068,5.92,2.1953186930905195,1.2291318500079522,-1.5,4.5,6.0,2.0542336548767417,1.1801602863890976,-1.48,4.49,5.970000000000001,2.2623928571428573,1.1761205427347068,-1.42,4.5,5.92,a580a9bf3a2d2e2e2454db14e0d9aee63be39aa58f55bf13b0ef4b76040479e6,38c3a6e600bbd1aefe68625daec24e72154b38049a7811fa42b66869a71bd6b1,True,True,,,
lipo,regression,23,2,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1866,934,1400,1072,537,803,Bemis-Murcko scaffold,1072,537,803,2.17345,1.2049746886791433,6.0,2.2323311897106106,1.220680502719024,-1.48,4.5,5.98,2.1137580299785865,1.1609522781715074,-1.45,4.38,5.83,2.17345,1.2049746886791433,-1.5,4.5,6.0,2b7d37be49ebacdd6ca0f86b52b184c50bcad54a0fbb944a0367dfb468accc9e,63e0c9cf8919f953bfe8ac21f34f4abfea1580ed24fe3ab90ed9f1209c8c9e42,True,True,,,
lipo,regression,23,2,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1073,536,803,Bemis-Murcko scaffold,1073,536,803,2.17345,1.2049746886791433,6.0,2.234108194965185,1.1819065542467355,-1.48,4.5,5.98,2.110075026795284,1.2382624432991225,-1.4,4.49,5.890000000000001,2.17345,1.2049746886791433,-1.5,4.5,6.0,2b7d37be49ebacdd6ca0f86b52b184c50bcad54a0fbb944a0367dfb468accc9e,91eb6964dd3bce7f8c749b12475935f1e8c533330ae8e19d12a3318c2bced912,True,True,,,
lipo,regression,23,2,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1073,536,803,Bemis-Murcko scaffold,1073,536,803,2.17345,1.2049746886791433,6.0,2.1119175147295124,1.199889047947066,-1.45,4.49,5.94,2.3545873526259378,1.1910085918269178,-1.48,4.5,5.98,2.17345,1.2049746886791433,-1.5,4.5,6.0,2b7d37be49ebacdd6ca0f86b52b184c50bcad54a0fbb944a0367dfb468accc9e,debbf516ac39a81fe6498c555c86852c12218f0be58dc12e3438ef6479bf3fff,True,True,,,
lipo,regression,23,3,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1073,534,805,Bemis-Murcko scaffold,1073,534,805,2.1231642857142856,1.2241530696048328,5.970000000000001,2.274054633101232,1.1672127660252234,-1.5,4.5,6.0,2.1055948553054664,1.230927018531986,-1.36,4.5,5.86,2.1231642857142856,1.2241530696048328,-1.48,4.49,5.970000000000001,18a8eabd14d171a49f27e781613be74eedbb33ee710186f8bd676f0d10bcab80,6ec30e5ecedb8d1e92262cc5191dd6341f71c407be692e85efc5db6456729964,True,True,,,
lipo,regression,23,3,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1071,536,805,Bemis-Murcko scaffold,1071,536,805,2.1231642857142856,1.2241530696048328,5.970000000000001,2.219132297803964,1.169169645692445,-1.5,4.5,6.0,2.2154983922829583,1.234893304476795,-1.42,4.5,5.92,2.1231642857142856,1.2241530696048328,-1.48,4.49,5.970000000000001,18a8eabd14d171a49f27e781613be74eedbb33ee710186f8bd676f0d10bcab80,d96a215df14758c61c9ed3dc0db66faa324e632ed410f5fbb7a8b2cc79ad5899,True,True,,,
lipo,regression,23,3,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1866,934,1400,1070,537,805,Bemis-Murcko scaffold,1070,537,805,2.1231642857142856,1.2241530696048328,5.970000000000001,2.1605466237942124,1.2338061693429412,-1.42,4.5,5.92,2.3325481798715204,1.0929731398281255,-1.5,4.5,6.0,2.1231642857142856,1.2241530696048328,-1.48,4.49,5.970000000000001,18a8eabd14d171a49f27e781613be74eedbb33ee710186f8bd676f0d10bcab80,214cd9ba4a293a2fabed7901b54ca53bf6b4c997ad6de81496ff11c5984a06f8,True,True,,,
tdc_caco2_wang,regression,23,1,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,211,106,157,Bemis-Murcko scaffold,211,106,157,-5.372688203642383,0.8067638636657489,4.0114391000000005,-5.220218226302729,0.8173037654713305,-7.7600002,-3.729485,4.0305152,-5.086624470646767,0.6020417710379004,-7.23,-3.8199999,3.4100001000000004,-5.372688203642383,0.8067638636657489,-7.5214391,-3.51,4.0114391000000005,a55fab19ddf989438f16b85d58df7af8ce744b370ada05d6146a25540a93b335,f11dab8362fe5ad654e4c3f6247b9df0aa22fa6b62c5a4fd759d7253a29fb36a,True,True,,,
tdc_caco2_wang,regression,23,1,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,402,202,302,213,104,157,Bemis-Murcko scaffold,213,104,157,-5.372688203642383,0.8067638636657489,4.0114391000000005,-5.174252654975125,0.7433171654248102,-7.7600002,-3.7777722,3.982228000000001,-5.178761863861387,0.7786041443382826,-7.619999900000002,-3.729485,3.8905149000000017,-5.372688203642383,0.8067638636657489,-7.5214391,-3.51,4.0114391000000005,a55fab19ddf989438f16b85d58df7af8ce744b370ada05d6146a25540a93b335,3957fcd99942dd56519659eba63b963ac1814e770d67aae26131ec6cc7c3787a,True,True,,,
tdc_caco2_wang,regression,23,1,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,210,107,157,Bemis-Murcko scaffold,210,107,157,-5.372688203642383,0.8067638636657489,4.0114391000000005,-5.132807481637717,0.6968251698612461,-7.619999900000002,-3.729485,3.8905149000000017,-5.261880839303482,0.8543505957355664,-7.7600002,-3.7777722,3.982228000000001,-5.372688203642383,0.8067638636657489,-7.5214391,-3.51,4.0114391000000005,a55fab19ddf989438f16b85d58df7af8ce744b370ada05d6146a25540a93b335,b9f8743846bf5bdaaf5ed38c3f588c5eaa5a6694918bc9ebb2009a12b6c29dd3,True,True,,,
tdc_caco2_wang,regression,23,2,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,207,107,160,Bemis-Murcko scaffold,207,107,160,-5.182536931788079,0.8091625317091459,4.0305152,-5.247976435980149,0.7221403850074587,-7.5214391,-3.8599999,3.6614392,-5.316669871641791,0.8313102944293944,-7.389999900000001,-3.51,3.8799999000000014,-5.182536931788079,0.8091625317091459,-7.7600002,-3.729485,4.0305152,08cc9baf4ee6f3b595f824f05122d43de6d0fe46fb04ce9bbf0e38e0d24fac8e,01edc4e26cd56fe115b336d735ee82e50b13e09c74239aae782326b92fb9be2f,True,True,,,
tdc_caco2_wang,regression,23,2,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,211,103,160,Bemis-Murcko scaffold,211,103,160,-5.182536931788079,0.8091625317091459,4.0305152,-5.326285105210918,0.7700231311048151,-7.5214391,-3.51,4.0114391000000005,-5.159662937810945,0.7293916477773269,-7.179570699999998,-3.8599999,3.3195707999999984,-5.182536931788079,0.8091625317091459,-7.7600002,-3.729485,4.0305152,08cc9baf4ee6f3b595f824f05122d43de6d0fe46fb04ce9bbf0e38e0d24fac8e,2abc69ddc35268130e0b5cdf589628b11653b0a24d9f3b6a2534dffce1137c07,True,True,,,
tdc_caco2_wang,regression,23,2,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,402,202,302,210,104,160,Bemis-Murcko scaffold,210,104,160,-5.182536931788079,0.8091625317091459,4.0305152,-5.238166404726368,0.7849825507695082,-7.389999900000001,-3.51,3.8799999000000014,-5.335852738613861,0.7057252897303494,-7.5214391,-4.0,3.5214391000000003,-5.182536931788079,0.8091625317091459,-7.7600002,-3.729485,4.0305152,08cc9baf4ee6f3b595f824f05122d43de6d0fe46fb04ce9bbf0e38e0d24fac8e,a503e9608c39dcd40d48bf6f13817e174d565d5cb4ce8ffdd1c13ddfa3cf665f,True,True,,,
tdc_caco2_wang,regression,23,3,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,211,106,157,Bemis-Murcko scaffold,211,106,157,-5.168984471523179,0.6971914365958435,3.612227700000002,-5.278387466253101,0.7833992336503063,-7.619999900000002,-3.51,4.109999900000002,-5.276058915422886,0.8710197359959835,-7.7600002,-3.8199999,3.9400003,-5.168984471523179,0.6971914365958435,-7.389999900000001,-3.7777722,3.612227700000002,f854ac69c9801d2a1da40e39e50d8d3495539452540b01d39dc57f2d9972a403,106f7a01704bda4ebc49ffc1518ec602cf13c5d7068289650665b9677e89ddee,True,True,,,
tdc_caco2_wang,regression,23,3,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,402,202,302,209,108,157,Bemis-Murcko scaffold,209,108,157,-5.168984471523179,0.6971914365958435,3.612227700000002,-5.285960762686567,0.7968590803330735,-7.7600002,-3.51,4.250000200000001,-5.260998833168317,0.8456398623825675,-7.619999900000002,-3.9006648,3.7193351000000017,-5.168984471523179,0.6971914365958435,-7.389999900000001,-3.7777722,3.612227700000002,f854ac69c9801d2a1da40e39e50d8d3495539452540b01d39dc57f2d9972a403,a068fa1603c71642432ca88c9f97fe10e45135c60886d56300dc569cad870e73,True,True,,,
tdc_caco2_wang,regression,23,3,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,214,103,157,Bemis-Murcko scaffold,214,103,157,-5.168984471523179,0.6971914365958435,3.612227700000002,-5.268510189330025,0.8573567919484357,-7.7600002,-3.8199999,3.9400003,-5.295862609950248,0.7171270847411346,-7.5214391,-3.51,4.0114391000000005,-5.168984471523179,0.6971914365958435,-7.389999900000001,-3.7777722,3.612227700000002,f854ac69c9801d2a1da40e39e50d8d3495539452540b01d39dc57f2d9972a403,c73e4e4fe4a1531c3fd3fb21b04fa69b0beefa921187adfd7232aef35db2acea,True,True,,,
