endpoint,task_type,seed,outer_fold,inner_fold,split_regime,outer_split_type,inner_split_type,train_n,validation_n,test_n,train_scaffold_n,validation_scaffold_n,test_scaffold_n,group_definition,train_group_n,validation_group_n,test_group_n,target_mean,target_sd,target_range,train_target_mean,train_target_sd,train_target_min,train_target_max,train_target_range,validation_target_mean,validation_target_sd,validation_target_min,validation_target_max,validation_target_range,test_target_mean,test_target_sd,test_target_min,test_target_max,test_target_range,outer_split_hash,split_hash,no_scaffold_overlap,no_group_overlap,max_train_validation_tanimoto,max_train_test_tanimoto,max_validation_test_tanimoto
lipo,regression,11,1,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1866,934,1400,1070,537,805,Bemis-Murcko scaffold,1070,537,805,2.2853357142857145,1.1280455059456251,6.0,2.155584137191854,1.245138495540956,-1.4,4.5,5.9,2.099379014989293,1.217358833414045,-1.45,4.5,5.95,2.2853357142857145,1.1280455059456251,-1.5,4.5,6.0,4b4da39cb4fa862ba15f7ad7c11d3cceaf817f6e4b05ef656b7bccb6a109f257,dfbb92da0945a49441c6c8057672ea8b7675242edc69ed88de84bc8397f4ceca,True,True,,,
lipo,regression,11,2,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1071,536,805,Bemis-Murcko scaffold,1071,536,805,2.0945,1.2801405642306265,5.92,2.21869309051955,1.1862850610440137,-1.45,4.5,5.95,2.259389067524116,1.1057457001497524,-1.5,4.5,6.0,2.0945,1.2801405642306265,-1.42,4.5,5.92,8581edcd5f5e3aa54264f503e3737c386014fab2230b8db97969b8eb65fd59be,cb1d24797c49b834eea7b655963123c69e40878a6ac7bb7f3f6ca863cf20efc3,True,True,,,
lipo,regression,11,2,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1071,536,805,Bemis-Murcko scaffold,1071,536,805,2.0945,1.2801405642306265,5.92,2.198580610605249,1.1836021776826289,-1.5,4.5,6.0,2.299635584137192,1.1089149454890477,-1.45,4.5,5.95,2.0945,1.2801405642306265,-1.42,4.5,5.92,8581edcd5f5e3aa54264f503e3737c386014fab2230b8db97969b8eb65fd59be,bb1b95c247e06cbe8d691b864d577b857edd1e131523bd34dfae25882f4b8339,True,True,,,
lipo,regression,11,2,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1866,934,1400,1072,535,805,Bemis-Murcko scaffold,1072,535,805,2.0945,1.2801405642306265,5.92,2.2795123258306536,1.1072175245925628,-1.5,4.5,6.0,2.137837259100642,1.254222378260769,-1.41,4.48,5.890000000000001,2.0945,1.2801405642306265,-1.42,4.5,5.92,8581edcd5f5e3aa54264f503e3737c386014fab2230b8db97969b8eb65fd59be,91a7a1bd7f9467b72fb95cfd58f47f1fd0a1b3722c3920588fa6f7ff40b0ea0d,True,True,,,
lipo,regression,11,3,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1074,536,802,Bemis-Murcko scaffold,1074,536,802,2.1791714285714288,1.1891917470848117,5.95,2.1620674879485806,1.235670799833368,-1.5,4.5,6.0,2.245648445873526,1.155699782757214,-1.48,4.5,5.98,2.1791714285714288,1.1891917470848117,-1.45,4.5,5.95,be0460cdce7daa96216afd0615fb517ecdc96fc4e2c376fe3508d2e03dd61f0f,4ec8c267b382cd37e64f755fd24babd2108cc7c4520efdd2abf30b5dd9ec24e7,True,True,,,
lipo,regression,11,3,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1867,933,1400,1074,536,802,Bemis-Murcko scaffold,1074,536,802,2.1791714285714288,1.1891917470848117,5.95,2.2269523299410823,1.1645261696341518,-1.48,4.5,5.98,2.1158092175777066,1.2938114974874917,-1.5,4.5,6.0,2.1791714285714288,1.1891917470848117,-1.45,4.5,5.95,be0460cdce7daa96216afd0615fb517ecdc96fc4e2c376fe3508d2e03dd61f0f,f17a84da0f40cbef8d47be4d7ec635a4ad5f8e076aa5a943414d1ef575588649,True,True,,,
lipo,regression,11,3,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,1866,934,1400,1072,538,802,Bemis-Murcko scaffold,1072,538,802,2.1791714285714288,1.1891917470848117,5.95,2.180728831725616,1.2280899987081562,-1.5,4.5,6.0,2.2082762312633832,1.173598420525775,-1.42,4.5,5.92,2.1791714285714288,1.1891917470848117,-1.45,4.5,5.95,be0460cdce7daa96216afd0615fb517ecdc96fc4e2c376fe3508d2e03dd61f0f,972ed01d086acf18888acd032657b6107d25f236ea969e0f9f8d2a1830d08063,True,True,,,
tdc_caco2_wang,regression,11,1,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,402,202,302,210,107,157,Bemis-Murcko scaffold,210,107,157,-5.251754960596027,0.7846746793800236,3.612227700000002,-5.172311163930349,0.7311280348665177,-7.7600002,-3.51,4.250000200000001,-5.363426808415842,0.8419669959827509,-7.619999900000002,-3.8599999,3.7600000000000016,-5.251754960596027,0.7846746793800236,-7.389999900000001,-3.7777722,3.612227700000002,4b070234a6d0db93fede872c398702c3a543acfb3362b49b1d3c474f910bbdcc,16627d75bb867ce765839c323e4cc741a1135e968cd83372a1abee2ac2930832,True,True,,,
tdc_caco2_wang,regression,11,1,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,210,107,157,Bemis-Murcko scaffold,210,107,157,-5.251754960596027,0.7846746793800236,3.612227700000002,-5.308948076923077,0.7861914327615132,-7.619999900000002,-3.8599999,3.7600000000000016,-5.090424020895523,0.7310125017239462,-7.7600002,-3.51,4.250000200000001,-5.251754960596027,0.7846746793800236,-7.389999900000001,-3.7777722,3.612227700000002,4b070234a6d0db93fede872c398702c3a543acfb3362b49b1d3c474f910bbdcc,f189150261ba443fe93c4d2bd8cb77b5d5b0eb0a9a01c113425d94740834411d,True,True,,,
tdc_caco2_wang,regression,11,1,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,214,103,157,Bemis-Murcko scaffold,214,103,157,-5.251754960596027,0.7846746793800236,3.612227700000002,-5.227264127791565,0.7993706359557473,-7.7600002,-3.51,4.250000200000001,-5.254198306965174,0.7238175230297565,-7.2277412,-3.8880284,3.3397128,-5.251754960596027,0.7846746793800236,-7.389999900000001,-3.7777722,3.612227700000002,4b070234a6d0db93fede872c398702c3a543acfb3362b49b1d3c474f910bbdcc,cb60dd0a052603090629a697d635d2d97303b1dd0b728efc3dd2c454bf4ea09e,True,True,,,
tdc_caco2_wang,regression,11,2,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,214,103,157,Bemis-Murcko scaffold,214,103,157,-5.285325260264901,0.779057371206725,3.9000003,-5.242570304218362,0.8084479122898185,-7.619999900000002,-3.51,4.109999900000002,-5.173070846268656,0.7077550815649418,-7.5214391,-3.7777722,3.743666900000001,-5.285325260264901,0.779057371206725,-7.7600002,-3.8599999,3.9000003,a05b0a390c896f685ffe646267cd28bd3f210f85cbad2ac27f46fa7044cdefd1,3f41063fc1ebe2e44d8862dcb4ce21101a11b23b6f22c2466daac61486bb2374,True,True,,,
tdc_caco2_wang,regression,11,2,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,402,202,302,210,107,157,Bemis-Murcko scaffold,210,107,157,-5.285325260264901,0.779057371206725,3.9000003,-5.150989987562189,0.722970096260196,-7.5214391,-3.7777722,3.743666900000001,-5.3556688004950495,0.8590875670946302,-7.619999900000002,-3.51,4.109999900000002,-5.285325260264901,0.779057371206725,-7.7600002,-3.8599999,3.9000003,a05b0a390c896f685ffe646267cd28bd3f210f85cbad2ac27f46fa7044cdefd1,77320565e9391f681606754d0f1ab5da8b34229bf1537b41b0c066cb49ddfe78,True,True,,,
tdc_caco2_wang,regression,11,2,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,210,107,157,Bemis-Murcko scaffold,210,107,157,-5.285325260264901,0.779057371206725,3.9000003,-5.264596371712158,0.7915708911632261,-7.619999900000002,-3.51,4.109999900000002,-5.128909128855722,0.7389774619071592,-7.389999900000001,-3.8199999,3.570000000000001,-5.285325260264901,0.779057371206725,-7.7600002,-3.8599999,3.9000003,a05b0a390c896f685ffe646267cd28bd3f210f85cbad2ac27f46fa7044cdefd1,fc4e4b3da2eada3a7c90911013b9e872bc4b3ae5d8fd0cf846601d5cb7d3d12a,True,True,,,
tdc_caco2_wang,regression,11,3,1,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,211,103,160,Bemis-Murcko scaffold,211,103,160,-5.187129386092715,0.7681642067719567,4.109999900000002,-5.230178210421837,0.7962082734144481,-7.389999900000001,-3.8199999,3.570000000000001,-5.345454765671643,0.7468505193057334,-7.7600002,-3.7777722,3.982228000000001,-5.187129386092715,0.7681642067719567,-7.619999900000002,-3.51,4.109999900000002,662ada465b829815c9eecaacf6eba0bfcf34d9ac50c110bc843d47db862f04db,6ab871456f8faf2a3dd7918db312b4bdee7374c6dbaf4f956f783594a54a4cc8,True,True,,,
tdc_caco2_wang,regression,11,3,2,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,403,201,302,207,107,160,Bemis-Murcko scaffold,207,107,160,-5.187129386092715,0.7681642067719567,4.109999900000002,-5.296699253598014,0.7646535667682547,-7.7600002,-3.7777722,3.982228000000001,-5.21208172885572,0.812953154844185,-7.389999900000001,-3.9006648,3.489335100000001,-5.187129386092715,0.7681642067719567,-7.619999900000002,-3.51,4.109999900000002,662ada465b829815c9eecaacf6eba0bfcf34d9ac50c110bc843d47db862f04db,e568abf9d55fb627eae78ad398ca86d0aa6001665bff8fc2fcdd76f94d7c6abc,True,True,,,
tdc_caco2_wang,regression,11,3,3,scaffold,seeded_scaffold_group_balanced,seeded_scaffold_group_balanced,402,202,302,210,104,160,Bemis-Murcko scaffold,210,104,160,-5.187129386092715,0.7681642067719567,4.109999900000002,-5.27876824726368,0.7824818831969288,-7.7600002,-3.7777722,3.982228000000001,-5.248185105445544,0.7807925955635369,-7.380000099999998,-3.8199999,3.5600001999999984,-5.187129386092715,0.7681642067719567,-7.619999900000002,-3.51,4.109999900000002,662ada465b829815c9eecaacf6eba0bfcf34d9ac50c110bc843d47db862f04db,4adf9fcbbbc6d349bff3653d4baa6591f7f57f92a19b85ccb867f449c2f83876,True,True,,,
